id_position,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
8156,66,48,52,66,61,233581,66,52,48,61,52,66,66,63,67,54,LM RM ,66,52,48,61,52,66,66,63,67,54,63
8157,67,58,62,66,66,193645,67,62,58,66,62,66,67,65,67,63,CM ,67,62,58,66,62,66,67,65,67,63,65
8158,60,42,43,63,53,209518,60,43,42,53,43,63,59,66,61,45,ST ,60,43,42,53,43,63,59,66,61,45,66
8159,65,62,63,65,63,194926,65,66,62,63,63,65,66,65,67,66,RB RM ,65,66,62,63,63,65,66,65,67,66,65
8160,63,45,52,62,60,219759,63,53,45,60,52,62,66,59,64,56,LW RW RM ,63,53,45,60,52,62,66,59,64,56,59
8161,64,62,67,63,66,157295,64,66,62,66,67,63,65,60,64,67,CDM CM ,64,66,62,66,67,63,65,60,64,67,60
8162,64,60,66,62,66,226671,64,65,60,66,66,62,66,58,64,67,CM ,64,65,60,66,66,62,66,58,64,67,58
8163,65,41,48,66,59,183151,65,49,41,59,48,66,66,64,67,53,ST LM ,65,49,41,59,48,66,66,64,67,53,64
8164,49,66,64,46,56,183407,49,61,66,56,64,46,50,47,47,60,CB ,49,61,66,56,64,46,50,47,47,60,47
8165,59,65,66,57,61,221552,59,62,65,61,66,57,60,57,58,63,CM CDM ,59,62,65,61,66,57,60,57,58,63,57
8166,66,41,47,66,60,160112,66,46,41,60,47,66,65,63,65,49,CM LM CAM ,66,46,41,60,47,66,65,63,65,49,63
8167,,,,,,101488,,,,,,,,,,,GK ,,,,,,,,,,,
8168,59,63,66,57,63,233840,59,63,63,63,66,57,59,55,57,63,CDM ,59,63,63,63,66,57,59,55,57,63,55
8169,67,59,63,66,66,237424,67,61,59,66,63,66,66,63,66,62,LW RW CM ,67,61,59,66,63,66,66,63,66,62,63
8170,60,36,38,63,51,240240,60,38,36,51,38,63,57,66,60,40,ST ,60,38,36,51,38,63,57,66,60,40,66
8171,57,66,61,59,55,176240,57,65,66,55,61,59,60,60,60,65,RB CB ,57,65,66,55,61,59,60,60,60,65,60
8172,60,48,49,63,56,183920,60,48,48,56,49,63,61,66,62,50,RW ST ,60,48,48,56,49,63,61,66,62,50,66
8173,57,64,65,54,60,198257,57,66,64,60,65,54,59,50,56,66,RB LB ,57,66,64,60,65,54,59,50,56,66,50
8174,66,43,49,66,60,229745,66,48,43,60,49,66,66,64,66,51,RW CAM ,66,48,43,60,49,66,66,64,66,51,64
8175,,,,,,180337,,,,,,,,,,,GK ,,,,,,,,,,,
8176,,,,,,142962,,,,,,,,,,,GK ,,,,,,,,,,,
8177,66,63,66,66,67,213106,66,64,63,67,66,66,67,66,66,65,CM CAM CDM ,66,64,63,67,66,66,67,66,66,65,66
8178,63,41,45,65,58,217202,63,44,41,58,45,65,63,66,63,47,ST ,63,44,41,58,45,65,63,66,63,47,66
8179,,,,,,152690,,,,,,,,,,,GK ,,,,,,,,,,,
8180,60,65,66,57,63,181106,60,65,65,63,66,57,61,52,59,65,RB CDM ,60,65,65,63,66,57,61,52,59,65,52
8181,63,56,61,62,63,205939,63,63,56,63,61,62,66,59,64,64,RM ,63,63,56,63,61,62,66,59,64,64,59
8182,,,,,,214131,,,,,,,,,,,GK ,,,,,,,,,,,
8183,66,46,51,67,61,160115,66,52,46,61,51,67,67,64,68,56,LM CAM ,66,52,46,61,51,67,67,64,68,56,64
8184,45,66,61,43,51,163955,45,59,66,51,61,43,47,42,44,58,CB ,45,59,66,51,61,43,47,42,44,58,42
8185,69,49,56,69,65,164467,69,56,49,65,56,69,70,66,70,59,LM RM ST ,69,56,49,65,56,69,70,66,70,59,66
8186,61,67,65,60,63,194163,61,66,67,63,65,60,62,59,61,66,LWB LB ,61,66,67,63,65,60,62,59,61,66,59
8187,65,53,55,66,61,215668,65,59,53,61,55,66,66,66,67,61,ST ,65,59,53,61,55,66,66,66,67,61,66
8188,60,65,65,61,62,225140,60,66,65,62,65,61,63,59,62,66,LB ,60,66,65,62,65,61,63,59,62,66,59
8189,63,63,66,63,66,170612,63,63,63,66,66,63,63,62,62,64,CM CDM ,63,63,63,66,66,63,63,62,62,64,62
8190,56,65,64,54,59,183924,56,66,65,59,64,54,60,52,57,67,LB ,56,66,65,59,64,54,60,52,57,67,52
8191,42,66,61,42,48,237429,42,63,66,48,61,42,47,44,43,60,CB ,42,63,66,48,61,42,47,44,43,60,44
8192,60,64,66,57,63,145014,60,63,64,63,66,57,60,54,57,63,CM CDM ,60,63,64,63,66,57,60,54,57,63,54
8193,66,46,54,67,64,230262,66,52,46,64,54,67,69,65,67,56,RM CAM ,66,52,46,64,54,67,69,65,67,56,65
8194,64,38,45,65,57,235126,64,48,38,57,45,65,67,62,67,52,RM RW ,64,48,38,57,45,65,67,62,67,52,62
8195,62,64,66,60,65,177782,62,61,64,65,66,60,61,58,60,62,CAM CDM ,62,61,64,65,66,60,61,58,60,62,58
8196,67,44,50,67,63,118646,67,48,44,63,50,67,66,66,67,51,LM ST ,67,48,44,63,50,67,66,66,67,51,66
8197,,,,,,194934,,,,,,,,,,,GK ,,,,,,,,,,,
8198,64,62,63,64,64,201079,64,66,62,64,63,64,68,61,66,67,RM LB RB ,64,66,62,64,63,64,68,61,66,67,61
8199,,,,,,201847,,,,,,,,,,,GK ,,,,,,,,,,,
8200,67,44,52,66,63,218743,67,53,44,63,52,66,68,62,67,56,CAM LM RW ,67,53,44,63,52,66,68,62,67,56,62
8201,54,65,61,54,55,223607,54,66,65,55,61,54,58,52,56,66,LB ,54,66,65,55,61,54,58,52,56,66,52
8202,61,70,66,60,61,165496,61,66,70,61,66,60,61,60,61,65,RB ,61,66,70,61,66,60,61,60,61,65,60
8203,53,65,66,50,61,134777,53,60,65,61,66,50,51,49,48,59,CB CDM ,53,60,65,61,66,50,51,49,48,59,49
8204,58,48,46,62,52,202105,58,51,48,52,46,62,59,66,61,51,ST ,58,51,48,52,46,62,59,66,61,51,66
8205,67,43,49,68,62,160121,67,48,43,62,49,68,66,65,66,50,CM CAM LM ,67,48,43,62,49,68,66,65,66,50,65
8206,38,66,57,37,42,224378,38,58,66,42,57,37,40,38,37,55,CB ,38,58,66,42,57,37,40,38,37,55,38
8207,66,61,61,67,64,160122,66,61,61,64,61,67,66,66,65,60,RM LM ,66,61,61,64,61,67,66,66,65,60,66
8208,44,66,59,45,48,211067,44,60,66,48,59,45,46,46,44,57,CB ,44,60,66,48,59,45,46,46,44,57,46
8209,42,66,59,41,46,211323,42,61,66,46,59,41,44,44,43,58,LM LB CB ,42,61,66,46,59,41,44,44,43,58,44
8210,67,63,66,66,66,215163,67,66,63,66,66,66,68,62,67,67,RM CM ,67,66,63,66,66,66,68,62,67,67,62
8211,65,65,65,65,63,224891,65,66,65,63,65,65,66,62,66,66,RB ,65,66,65,63,65,65,66,62,66,66,62
8212,53,66,66,53,58,239483,53,63,66,58,66,53,55,55,52,63,CDM ,53,63,66,58,66,53,55,55,52,63,55
8213,48,66,63,46,55,4732,48,58,66,55,63,46,47,49,45,57,CB ,48,58,66,55,63,46,47,49,45,57,49
8214,64,67,67,63,66,204412,64,66,67,66,67,63,64,63,63,66,LM CM ,64,66,67,66,67,63,64,63,63,66,63
8215,64,61,65,61,66,211325,64,63,61,66,65,61,64,57,62,64,CM ,64,63,61,66,65,61,64,57,62,64,57
8216,69,50,56,68,66,155517,69,54,50,66,56,68,69,66,68,57,CM ,69,54,50,66,56,68,69,66,68,57,66
8217,67,57,63,64,66,223357,67,60,57,66,63,64,64,61,65,61,CDM CM ,67,60,57,66,63,64,64,61,65,61,61
8218,66,55,60,65,65,190589,66,60,55,65,60,65,66,63,66,62,RM CAM ,66,60,55,65,60,65,66,63,66,62,63
8219,33,66,54,35,38,212094,33,59,66,38,54,35,36,38,34,55,CB ,33,59,66,38,54,35,36,38,34,55,38
8220,66,43,51,65,62,219518,66,49,43,62,51,65,66,61,66,52,LM CM CAM RM ,66,49,43,62,51,65,66,61,66,52,61
8221,66,36,45,66,59,225150,66,45,36,59,45,66,67,61,67,49,ST LW CAM ,66,45,36,59,45,66,67,61,67,49,61
8222,55,64,64,53,58,232062,55,66,64,58,64,53,59,51,56,66,RWB ,55,66,64,58,64,53,59,51,56,66,51
8223,64,51,51,66,57,170110,64,52,51,57,51,66,63,66,65,53,LW ST ,64,52,51,57,51,66,63,66,65,53,66
8224,58,66,66,57,62,188798,58,62,66,62,66,57,57,57,56,62,CB CM CDM ,58,62,66,62,66,57,57,57,56,62,57
8225,63,62,63,61,63,200319,63,66,62,63,63,61,66,58,64,67,LB ,63,66,62,63,63,61,66,58,64,67,58
8226,58,68,66,57,61,206207,58,62,68,61,66,57,57,57,55,61,CM CDM ,58,62,68,61,66,57,57,57,55,61,57
8227,48,66,62,46,54,212095,48,59,66,54,62,46,46,48,43,56,CM CDM CB ,48,59,66,54,62,46,46,48,43,56,48
8228,64,47,52,63,59,226431,64,57,47,59,52,63,66,61,67,59,CM RM ,64,57,47,59,52,63,66,61,67,59,61
8229,65,65,66,64,66,170879,65,64,65,66,66,64,64,63,63,64,CM CDM ,65,64,65,66,66,64,64,63,63,64,63
8230,59,61,62,59,60,239231,59,66,61,60,62,59,64,57,61,66,LB ,59,66,61,60,62,59,64,57,61,66,57
8231,66,41,48,64,61,210304,66,51,41,61,48,64,66,58,66,54,CM LM ,66,51,41,61,48,64,66,58,66,54,58
8232,49,64,59,49,49,212608,49,66,64,49,59,49,55,47,53,66,LB ,49,66,64,49,59,49,55,47,53,66,47
8233,65,43,48,66,59,225664,65,49,43,59,48,66,66,63,67,52,RM LM ,65,49,43,59,48,66,66,63,67,52,63
8234,65,66,67,65,66,229248,65,67,66,66,67,65,65,64,65,67,CM ,65,67,66,66,67,65,65,64,65,67,64
8235,64,67,67,63,65,50816,64,66,67,65,67,63,65,63,64,66,RB ,64,66,67,65,67,63,65,63,64,66,63
8236,63,49,48,65,56,198785,63,48,49,56,48,65,61,66,63,49,ST ,63,48,49,56,48,65,61,66,63,49,66
8237,67,61,63,67,66,203393,67,61,61,66,63,67,67,65,67,62,CDM CAM CM ,67,61,61,66,63,67,67,65,67,62,65
8238,53,68,66,53,58,150657,53,64,68,58,66,53,54,53,51,63,CM CDM ,53,64,68,58,66,53,54,53,51,63,53
8239,46,66,62,45,52,216193,46,59,66,52,62,45,47,46,44,57,CB ,46,59,66,52,62,45,47,46,44,57,46
8240,65,34,43,66,58,217729,65,44,34,58,43,66,67,65,67,48,RW LW ,65,44,34,58,43,66,67,65,67,48,65
8241,61,60,62,60,61,191105,61,66,60,61,62,60,64,57,62,66,RB ,61,66,60,61,62,60,64,57,62,66,57
8242,58,62,63,57,60,199554,58,66,62,60,63,57,61,55,59,67,RB ,58,66,62,60,63,57,61,55,59,67,55
8243,63,66,68,62,66,203138,63,67,66,66,68,62,64,59,63,67,RM CDM CM ,63,67,66,66,68,62,64,59,63,67,59
8244,63,38,42,64,56,206210,63,44,38,56,42,64,62,66,63,46,ST ,63,44,38,56,42,64,62,66,63,46,66
8245,66,56,58,66,62,155266,66,61,56,62,58,66,66,64,67,62,RB LM RM ,66,61,56,62,58,66,66,64,67,62,64
8246,48,66,61,46,51,222338,48,60,66,51,61,46,49,46,47,58,CB ,48,60,66,51,61,46,49,46,47,58,46
8247,67,42,49,68,63,160130,67,46,42,63,49,68,66,66,66,49,RM ,67,46,42,63,49,68,66,66,66,49,66
8248,43,66,59,43,47,226434,43,60,66,47,59,43,45,46,43,58,CB ,43,60,66,47,59,43,45,46,43,58,46
8249,67,48,53,67,63,171394,67,51,48,63,53,67,67,66,67,54,LM ST ,67,51,48,63,53,67,67,66,67,54,66
8250,59,61,62,57,59,226179,59,66,61,59,62,57,63,52,61,67,RWB RM RB ,59,66,61,59,62,57,63,52,61,67,52
8251,66,39,47,66,60,176003,66,48,39,60,47,66,66,63,67,52,CAM RM LM ,66,48,39,60,47,66,66,63,67,52,63
8252,58,47,47,61,53,184707,58,45,47,53,47,61,58,66,59,46,ST ,58,45,47,53,47,61,58,66,59,46,66
8253,66,61,65,64,66,192643,66,64,61,66,65,64,65,62,65,65,CDM CM CAM ,66,64,61,66,65,64,65,62,65,65,62
8254,58,64,66,55,61,219780,58,63,64,61,66,55,59,51,56,63,CDM ,58,63,64,61,66,55,59,51,56,63,51
8255,42,66,59,43,47,232580,42,61,66,47,59,43,45,46,43,58,CB ,42,61,66,47,59,43,45,46,43,58,46
8256,66,52,56,67,63,173444,66,55,52,63,56,67,66,67,66,57,LM CAM CF ,66,55,52,63,56,67,66,67,66,57,67
8257,62,66,66,62,63,199813,62,65,66,63,66,62,63,61,61,65,CDM CM CB ,62,65,66,63,66,62,63,61,61,65,61
8258,69,50,55,69,66,201093,69,54,50,66,55,69,68,68,68,56,CAM ST CM ,69,54,50,66,55,69,68,68,68,56,68
8259,67,51,54,67,62,221573,67,55,51,62,54,67,67,66,68,56,LM RW CAM ST ,67,55,51,62,54,67,67,66,68,56,66
8260,58,64,61,57,58,223877,58,66,64,58,61,57,61,54,60,65,RWB RB ,58,66,64,58,61,57,61,54,60,65,54
8261,64,67,65,65,63,225669,64,66,67,63,65,65,66,66,66,66,RM RB ,64,66,67,63,65,65,66,66,66,66,66
8262,38,66,54,39,40,230021,38,59,66,40,54,39,42,43,40,55,CB ,38,59,66,40,54,39,42,43,40,55,43
8263,44,66,60,45,50,232581,44,62,66,50,60,45,48,48,45,61,CB ,44,62,66,50,60,45,48,48,45,61,48
8264,,,,,,189061,,,,,,,,,,,GK ,,,,,,,,,,,
8265,37,66,57,39,42,232582,37,56,66,42,57,39,39,44,37,53,CB ,37,56,66,42,57,39,39,44,37,53,44
8266,45,65,58,47,46,178310,45,66,65,46,58,47,51,48,49,64,LB RB ,45,66,65,46,58,47,51,48,49,64,48
8267,65,55,61,63,66,199815,65,59,55,66,61,63,64,61,63,60,CM ,65,59,55,66,61,63,64,61,63,60,61
8268,60,64,66,59,63,143751,60,66,64,63,66,59,63,55,60,67,LB ,60,66,64,63,66,59,63,55,60,67,55
8269,,,,,,201352,,,,,,,,,,,GK ,,,,,,,,,,,
8270,67,54,62,65,66,209288,67,61,54,66,62,65,66,59,66,63,CM LM ,67,61,54,66,62,65,66,59,66,63,59
8271,61,60,61,62,61,212104,61,66,60,61,61,62,65,62,64,66,RM RB ,61,66,60,61,61,62,65,62,64,66,62
8272,66,43,48,66,61,160136,66,48,43,61,48,66,64,61,65,50,CF RM CAM ,66,48,43,61,48,66,64,61,65,50,61
8273,66,50,54,67,60,230280,66,56,50,60,54,67,67,65,68,59,LM CAM ,66,56,50,60,54,67,67,65,68,59,65
8274,59,67,65,60,60,237960,59,66,67,60,65,60,61,59,60,66,RB ,59,66,67,60,65,60,61,59,60,66,59
8275,54,67,66,52,60,177544,54,61,67,60,66,52,54,52,51,61,CB CDM ,54,61,67,60,66,52,54,52,51,61,52
8276,45,66,61,44,51,208521,45,57,66,51,61,44,44,45,41,54,CB ,45,57,66,51,61,44,44,45,41,54,45
8277,62,46,47,64,56,223113,62,50,46,56,47,64,62,66,63,51,ST ,62,50,46,56,47,64,62,66,63,51,66
8278,62,38,41,64,54,160137,62,43,38,54,41,64,63,66,64,46,CF ST ,62,43,38,54,41,64,63,66,64,46,66
8279,48,66,60,48,51,225673,48,60,66,51,60,48,49,52,47,58,CB ,48,60,66,51,60,48,49,52,47,58,52
8280,47,66,62,45,53,165001,47,58,66,53,62,45,46,47,43,56,CB ,47,58,66,53,62,45,46,47,43,56,47
8281,66,38,45,67,60,240265,66,39,38,60,45,67,62,68,63,42,CAM ST CF ,66,39,38,60,45,67,62,68,63,42,68
8282,45,66,61,42,51,188297,45,55,66,51,61,42,44,43,41,53,CB ,45,55,66,51,61,42,44,43,41,53,43
8283,65,42,49,65,60,210570,65,49,42,60,49,65,66,63,66,52,CDM LM RM ,65,49,42,60,49,65,66,63,66,52,63
8284,65,51,54,66,62,223114,65,52,51,62,54,66,64,66,65,54,RM LM ST ,65,52,51,62,54,66,64,66,65,54,66
8285,57,65,62,58,57,226442,57,66,65,57,62,58,59,57,59,65,LB ,57,66,65,57,62,58,59,57,59,65,57
8286,66,52,57,65,63,230282,66,57,52,63,57,65,65,60,65,59,CF CAM ,66,57,52,63,57,65,65,60,65,59,60
8287,51,66,60,49,55,165258,51,56,66,55,60,49,48,52,47,53,CB ,51,56,66,55,60,49,48,52,47,53,52
8288,40,66,59,39,45,203915,40,61,66,45,59,39,43,41,41,59,CB ,40,61,66,45,59,39,43,41,41,59,41
8289,51,66,61,50,55,156299,51,55,66,55,61,50,48,52,47,53,CB ,51,55,66,55,61,50,48,52,47,53,52
8290,43,66,60,43,49,229259,43,60,66,49,60,43,45,46,42,58,CB ,43,60,66,49,60,43,45,46,42,58,46
8291,,,,,,167563,,,,,,,,,,,GK ,,,,,,,,,,,
8292,42,66,60,42,48,221580,42,57,66,48,60,42,43,45,40,55,CB ,42,57,66,48,60,42,43,45,40,55,45
8293,,,,,,167564,,,,,,,,,,,GK ,,,,,,,,,,,
8294,64,50,54,64,61,218253,64,56,50,61,54,64,66,62,66,58,RM LM ,64,56,50,61,54,64,66,62,66,58,62
8295,64,42,50,64,60,220045,64,53,42,60,50,64,66,58,66,56,CAM LM RM ,64,53,42,60,50,64,66,58,66,56,58
8296,59,68,66,59,61,223117,59,67,68,61,66,59,61,59,59,66,RB CDM ,59,67,68,61,66,59,61,59,59,66,59
8297,61,42,44,64,55,230285,61,44,42,55,44,64,61,66,62,46,ST ,61,44,42,55,44,64,61,66,62,46,66
8298,50,66,62,49,53,234381,50,61,66,53,62,49,50,49,48,59,CB ,50,61,66,53,62,49,50,49,48,59,49
8299,41,66,60,41,47,177805,41,60,66,47,60,41,44,44,41,58,CB ,41,60,66,47,60,41,44,44,41,58,44
8300,,,,,,213646,,,,,,,,,,,GK ,,,,,,,,,,,
8301,64,58,64,62,66,220558,64,61,58,66,64,62,63,58,62,62,CM ,64,61,58,66,64,62,63,58,62,62,58
8302,64,42,48,65,58,212879,64,49,42,58,48,65,66,64,66,52,ST LM ,64,49,42,58,48,65,66,64,66,52,64
8303,41,66,58,41,46,215695,41,57,66,46,58,41,42,45,39,54,CB ,41,57,66,46,58,41,42,45,39,54,45
8304,47,66,62,45,51,200336,47,61,66,51,62,45,48,45,45,59,RB CB ,47,61,66,51,62,45,48,45,45,59,45
8305,63,37,41,65,56,219536,63,43,37,56,41,65,64,66,65,46,RM ST ,63,43,37,56,41,65,64,66,65,46,66
8306,61,39,40,65,53,222352,61,43,39,53,40,65,63,66,64,45,RM CF ST ,61,43,39,53,40,65,63,66,64,45,66
8307,64,50,55,63,61,224144,64,58,50,61,55,63,66,58,66,60,LW RM LM ,64,58,50,61,55,63,66,58,66,60,58
8308,66,45,50,68,59,230288,66,54,45,59,50,68,68,66,70,57,RM ST ,66,54,45,59,50,68,68,66,70,57,66
8309,61,37,40,64,53,230800,61,41,37,53,40,64,60,66,61,43,ST ,61,41,37,53,40,64,60,66,61,43,66
8310,43,66,58,43,46,233616,43,59,66,46,58,43,44,45,42,56,CB ,43,59,66,46,58,43,44,45,42,56,45
8311,53,66,64,53,58,211857,53,66,66,58,64,53,58,53,54,65,LB CB ,53,66,66,58,64,53,58,53,54,65,53
8312,53,66,64,51,57,212625,53,64,66,57,64,51,55,49,52,63,CDM CB ,53,64,66,57,64,51,55,49,52,63,49
8313,57,63,65,56,60,157585,57,66,63,60,65,56,62,52,59,67,LB ,57,66,63,60,65,56,62,52,59,67,52
8314,63,36,44,63,58,227217,63,48,36,58,44,63,66,59,65,52,RM ,63,48,36,58,44,63,66,59,65,52,59
8315,66,51,56,65,64,178321,66,54,51,64,56,65,64,62,65,56,LM CAM ,66,54,51,64,56,65,64,62,65,56,62
8316,65,45,52,64,62,204946,65,50,45,62,52,64,66,62,65,54,LM ,65,50,45,62,52,64,66,62,65,54,62
8317,65,50,55,64,62,205970,65,56,50,62,55,64,66,62,66,59,CM RM ,65,56,50,62,55,64,66,62,66,59,62
8318,66,40,50,66,61,212114,66,52,40,61,50,66,66,60,67,55,LM RM ,66,52,40,61,50,66,66,60,67,55,60
8319,64,41,49,63,59,226706,64,52,41,59,49,63,66,59,65,55,RM LM ,64,52,41,59,49,63,66,59,65,55,59
8320,,,,,,125586,,,,,,,,,,,GK ,,,,,,,,,,,
8321,65,60,65,63,66,202131,65,63,60,66,65,63,66,60,64,64,CM RM ,65,63,60,66,65,63,66,60,64,64,60
8322,66,59,64,64,66,232595,66,62,59,66,64,64,66,61,65,64,RM CM LM ,66,62,59,66,64,64,66,61,65,64,61
8323,57,66,65,56,60,172179,57,65,66,60,65,56,59,57,57,65,LB CB ,57,65,66,60,65,56,59,57,57,65,57
8324,,,,,,177299,,,,,,,,,,,GK ,,,,,,,,,,,
8325,66,44,50,66,62,204436,66,50,44,62,50,66,66,63,67,53,RM LM CAM ,66,50,44,62,50,66,66,63,67,53,63
8326,66,41,46,67,58,224148,66,46,41,58,46,67,65,64,67,49,RW ,66,46,41,58,46,67,65,64,67,49,64
8327,65,44,51,64,60,225172,65,52,44,60,51,64,66,61,66,55,LM RM ,65,52,44,60,51,64,66,61,66,55,61
8328,40,66,61,39,48,237460,40,57,66,48,61,39,41,41,37,54,CB ,40,57,66,48,61,39,41,41,37,54,41
8329,68,41,47,68,61,224149,68,46,41,61,47,68,65,66,67,48,ST ,68,46,41,61,47,68,65,66,67,48,66
8330,66,48,51,68,60,189077,66,53,48,60,51,68,66,67,68,55,RM ST LM ,66,53,48,60,51,68,66,67,68,55,67
8331,66,51,60,64,66,220054,66,60,51,66,60,64,68,61,67,63,CAM RM LM CM ,66,60,51,66,60,64,68,61,67,63,61
8332,64,61,66,62,66,224150,64,63,61,66,66,62,64,60,63,64,CDM CM ,64,63,61,66,66,62,64,60,63,64,60
8333,66,46,51,65,61,235670,66,52,46,61,51,65,65,63,66,54,CAM ,66,52,46,61,51,65,65,63,66,54,63
8334,56,66,63,55,58,232599,56,65,66,58,63,55,58,54,56,64,CB ,56,65,66,58,63,55,58,54,56,64,54
8335,64,37,42,65,58,240023,64,43,37,58,42,65,64,66,65,46,CF ST ,64,43,37,58,42,65,64,66,65,46,66
8336,,,,,,198040,,,,,,,,,,,GK ,,,,,,,,,,,
8337,,,,,,206488,,,,,,,,,,,GK ,,,,,,,,,,,
8338,47,66,60,46,51,208024,47,59,66,51,60,46,47,47,45,56,CB ,47,59,66,51,60,46,47,47,45,56,47
8339,49,66,59,52,50,209816,49,62,66,50,59,52,53,55,51,60,CB ,49,62,66,50,59,52,53,55,51,60,55
8340,68,34,41,69,58,232344,68,40,34,58,41,69,64,66,67,43,CAM ST ,68,40,34,58,41,69,64,66,67,43,66
8341,65,35,42,65,58,236696,65,42,35,58,42,65,66,63,66,46,RM LM ,65,42,35,58,42,65,66,63,66,46,63
8342,64,38,41,66,55,238232,64,44,38,55,41,66,63,66,65,46,ST ,64,44,38,55,41,66,63,66,65,46,66
8343,51,66,62,51,54,193688,51,61,66,54,62,51,51,54,50,59,CB ,51,61,66,54,62,51,51,54,50,59,54
8344,66,39,48,66,61,215449,66,47,39,61,48,66,66,64,66,50,RM ,66,47,39,61,48,66,66,64,66,50,64
8345,61,40,46,64,57,230297,61,44,40,57,46,64,61,66,62,46,CF ST ,61,44,40,57,46,64,61,66,62,46,66
8346,65,37,44,65,58,201114,65,46,37,58,44,65,66,63,67,49,RM LM ,65,46,37,58,44,65,66,63,67,49,63
8347,67,41,47,67,61,144282,67,47,41,61,47,67,66,64,68,50,RM LM ,67,47,41,61,47,67,66,64,68,50,64
8348,52,66,63,52,55,219546,52,69,66,55,63,52,58,52,56,68,RB CB ,52,69,66,55,63,52,58,52,56,68,52
8349,65,66,65,66,66,232346,65,63,66,66,65,66,64,66,63,63,RB RM CM ,65,63,66,66,65,66,64,66,63,63,66
8350,66,48,54,65,63,234906,66,53,48,63,54,65,66,61,66,55,CAM ,66,53,48,63,54,65,66,61,66,55,61
8351,57,65,61,58,58,210843,57,66,65,58,61,58,61,57,59,65,LB ,57,66,65,58,61,58,61,57,59,65,57
8352,56,67,63,57,57,213659,56,66,67,57,63,57,59,57,58,65,LB RB ,56,66,67,57,63,57,59,57,58,65,57
8353,66,46,50,66,61,215195,66,51,46,61,50,66,66,66,67,53,LM ST ,66,51,46,61,50,66,66,66,67,53,66
8354,59,64,66,56,62,220059,59,62,64,62,66,56,57,53,55,61,CDM ,59,62,64,62,66,56,57,53,55,61,53
8355,66,47,52,66,60,222875,66,51,47,60,52,66,67,63,67,54,RW LW ,66,51,47,60,52,66,67,63,67,54,63
8356,61,64,66,59,64,235163,61,64,64,64,66,59,60,57,58,64,CDM ,61,64,64,64,66,59,60,57,58,64,57
8357,60,62,62,59,60,237211,60,66,62,60,62,59,64,55,62,67,LB ,60,66,62,60,62,59,64,55,62,67,55
8358,58,61,62,57,59,173211,58,66,61,59,62,57,61,53,59,67,LM LB ,58,66,61,59,62,57,61,53,59,67,53
8359,61,67,66,61,63,187035,61,65,67,63,66,61,61,60,60,65,CDM ,61,65,67,63,66,61,61,60,60,65,60
8360,66,55,56,67,62,190619,66,56,55,62,56,67,66,66,68,59,LM ,66,56,55,62,56,67,66,66,68,59,66
8361,,,,,,205724,,,,,,,,,,,GK ,,,,,,,,,,,
8362,59,66,67,57,63,213404,59,63,66,63,67,57,59,56,56,63,CDM CB ,59,63,66,63,67,57,59,56,56,63,56
8363,65,41,45,66,57,222364,65,47,41,57,45,66,65,64,67,50,RW LW ,65,47,41,57,45,66,65,64,67,50,64
8364,66,45,55,65,63,147613,66,51,45,63,55,65,66,60,66,55,RM CAM ,66,51,45,63,55,65,66,60,66,55,60
8365,66,41,52,65,63,194717,66,52,41,63,52,65,68,63,67,57,RW LW ,66,52,41,63,52,65,68,63,67,57,63
8366,52,66,61,53,54,202654,52,66,66,54,61,53,55,54,54,65,LB ,52,66,66,54,61,53,55,54,54,65,54
8367,63,60,63,63,63,204958,63,66,60,63,63,63,65,61,64,67,LM LB ,63,66,60,63,63,63,65,61,64,67,61
8368,61,49,46,64,53,227998,61,50,49,53,46,64,62,66,63,51,ST ,61,50,49,53,46,64,62,66,63,51,66
8369,56,66,64,54,60,231838,56,63,66,60,64,54,57,54,54,62,LB CB ,56,63,66,60,64,54,57,54,54,62,54
8370,48,66,64,45,53,237214,48,61,66,53,64,45,49,45,46,60,CB ,48,61,66,53,64,45,49,45,46,60,45
8371,56,68,66,57,60,187550,56,67,68,60,66,57,59,57,58,67,CM CDM ,56,67,68,60,66,57,59,57,58,67,57
8372,68,63,66,65,68,191390,68,66,63,68,66,65,70,60,68,68,LM LB ,68,66,63,68,66,65,70,60,68,68,60
8373,49,66,63,48,55,205215,49,61,66,55,63,48,51,48,47,60,LB CB ,49,61,66,55,63,48,51,48,47,60,48
8374,57,64,66,53,62,214175,57,63,64,62,66,53,56,51,53,63,CDM ,57,63,64,62,66,53,56,51,53,63,51
8375,54,66,63,55,57,223135,54,63,66,57,63,55,56,57,55,62,LB CB ,54,63,66,57,63,55,56,57,55,62,57
8376,,,,,,159904,,,,,,,,,,,GK ,,,,,,,,,,,
8377,67,40,50,67,62,232608,67,50,40,62,50,67,69,63,68,54,LM RM CF ,67,50,40,62,50,67,69,63,68,54,63
8378,65,48,52,66,61,184480,65,51,48,61,52,66,66,66,66,54,LM ST ,65,51,48,61,52,66,66,66,66,54,66
8379,35,66,55,36,39,212385,35,58,66,39,55,36,37,41,36,53,CB ,35,58,66,39,55,36,37,41,36,53,41
8380,,,,,,159905,,,,,,,,,,,GK ,,,,,,,,,,,
8381,,,,,,231073,,,,,,,,,,,GK ,,,,,,,,,,,
